SMILES,IZ
CCC(CC)(c1ccc(C/C(=N\O)c2cn(-c3ccc(Cl)cc3)nn2)[nH]1)c1ccc(C/C(=N\O)c2cn(-c3ccc(Cl)cc3)nn2)[nH]1,0
O=C(NCCn1c(-c2ccccc2)nc2ccc([N+](=O)[O-])cc2c1=O)Nc1ccc(Cl)cc1,16
Cc1cc(C)n(C(=O)c2[nH]nc(-c3ccc(Cl)cc3)c2N)n1,20
C1C2CC3CC1CC(c1nnc(C45CC6CC(CC(C6)C4)C5)o1)(C2)C3,10
O=C(/C=C/c1ccc(O)cc1O)c1ccc(Nc2cc(=O)oc3ccccc23)cc1,19
COc1ccc(C2C3=C(N=c4s/c(=C\c5c[nH]c6ccc(Br)cc56)c(=O)n42)c2ccc(OC)cc2CC3)cc1,8
C=C1C(=O)[C@@]23CC[C@H](C(=C)C)[C@@](C)(CCC(=O)O)[C@@H]2CC[C@@H]1C3,30
NC(=O)c1cc(-c2csc(N/N=C/c3cc(Cl)cc(Cl)c3Cl)n2)ccc1O,16
O=c1c2ccccc2nc(/C=C\c2ccccc2)n1Nc1nc(-c2ccccc2)nc2ccccc12,10
Clc1ccc(-c2nc3sc(Cc4noc5ccccc45)nn3c2Br)cc1,12
Cc1[nH]c2ccc(OC(F)(F)F)cc2c1CCCNC(=O)CCc1c[nH]c2ccc(Cl)cc12,16
O=C(O)c1cc(-c2ccccc2)nc2cc(Nc3ccncc3)ccc12,5
NNc1nc(-c2c(-c3ccccc3)[nH]c3ccc(Cl)cc23)c2c(N)[nH]nc2n1,13
O=C1O[C@@H](CNS(=O)(=O)c2ccc(F)cc2)CN1c1ccc(N2CCSCC2)c(F)c1,17
NS(=O)(=O)c1ccc(N2N=C(c3ccc(F)cc3)CC2c2cn(-c3ccccc3)nc2-c2ccccc2)cc1,17.66
Cc1cccc(OCc2ccccc2-c2nc(COc3ccc(Cl)cc3)cs2)c1,18
O=C(Nc1nc(-c2ccc(Cl)cc2)cs1)c1[nH]ncc1-c1ccccc1,26
COc1ccc2cc(C(C)C(=O)Nc3ccc(S(=O)(=O)NC(C)=O)cc3)ccc2c1,14.5
Cc1ccc(NS(=O)(=O)Cc2nnc(CS(=O)(=O)c3c[nH]cc3S(=O)(=O)c3ccc(C)cc3)s2)cc1,14
CC(C)C1=NNC(=O)C1Oc1ccccc1,20
ClCC1CCC(c2ccc3c(c2)CCC3)=NO1,34.5
O=C(c1cc(-c2ccc(Cl)cc2)n(-c2ccc(F)cc2)n1)N1CCC(O)CC1,29
Nn1c(SCCCCSc2nnc(-c3cccnc3)n2N)nnc1-c1cccnc1,0
N#C/C(=N\Nc1ccccc1)c1nnn[nH]1,9
COc1ccc(NC(=O)N2N=C(c3cc4ccccc4o3)CC2c2ccc(O)c(OC)c2)cc1,7
CC(=O)c1cc(C(C)=O)c(OC(=O)c2cccc([N+](=O)[O-])c2)cc1OC(=O)c1cccc([N+](=O)[O-])c1,5
Nc1nc(-c2nnc(S)n2-c2ccc(Oc3ccccc3)cc2)cs1,16
O=[N+]([O-])c1ccc(-c2nnc(NC34CC5CC(CC(C5)C3)C4)s2)cc1,12
Cc1ccccc1NC(=O)C1=C2c3ccccc3S(=O)(=O)N2CC1,18
CCC1[C@@H]2Nc3ccc(Cl)cc3C(c3ccccc3)[C@H]2CN1OS(=O)(=O)c1ccc(C)cc1,24
O=[N+]([O-])c1ccc(/C(Cn2cncn2)=N\Nc2nc(-c3ccc(Br)cc3)cs2)cc1,19.8
CCCCCCCC/C=C\CCCCCCCC(=O)Nc1ccccc1O,15.2
O=C(Cn1cc(CC(O)c2ccc(S(=O)(=O)c3ccccc3)cc2)nn1)c1ccc(S(=O)(=O)c2ccccc2)cc1,17
O=C(NS(=O)(=O)c1c(-c2ccccc2)noc1-c1ccccc1)c1cccs1,15
COc1ccc(-c2nc3sc(-c4ccc(C)cc4)nn3c2-c2nc3ccc(Cl)cc3[nH]2)cc1,7
O=C(CCc1c[nH]c2ccc(Cl)cc12)NCCCc1c[nH]c2ccc(Cl)cc12,10
CCOC(=O)C1C2NC(=N)C3CCCCC3C2NN1c1ccccc1,19
O=C1CSC(c2cccc3ccccc23)N1c1nnc2c3cc(Cl)ccc3nc-2s1,18
CCOC(=O)c1c(C(=O)OCC)c2ccc3ccccc3n2c1C(=O)c1ccccc1,9.7
CCC1=NNC(=O)C1SCc1ccccc1,20
COC(=O)/C=C1/C(=O)NC(=S)N1/N=C/c1c[nH]nc1-c1cc(Cl)sc1Cl,9
Cc1[nH]c2ccc(OC(F)(F)F)cc2c1CNC(=O)CCc1c[nH]c2ccc(Cl)cc12,16
Cc1ccc(/C=N/c2ccc(Nc3nc(Oc4ccc5c(C)cc(=O)oc5c4)nc(N(C)C)n3)cc2)cc1,18
O=C(NOCc1ccccc1)c1cc([N+](=O)[O-])cc(C(F)(F)F)c1,0
O=C(/C=C/c1ccccc1)c1cccs1,5
CCn1c(-c2ccc(-n3cncn3)cc2)nc2c(F)cc(F)cc21,18
O=C(CSc1nnc(Cn2cnc3ccccc32)o1)Nc1ccc([N+](=O)[O-])cc1,20
Cc1c(/N=C/c2ccc(Cl)cc2)c(=O)n(-c2ccccc2)n1C,5
Nc1ncnc2nc(-c3ccccc3)cc(-c3c(-c4ccccc4)[nH]c4ccc(Cl)cc34)c12,8
CCOC(=O)c1c(-c2ccc(OC)cc2)cc(-c2cccs2)c([N+](=O)[O-])c1N,18
Cc1ccccc1NS(=O)(=O)c1ccc(NC(=O)c2cn(CCO)c3c(cc(Cl)c4ncccc43)c2=O)cc1,9
N#Cc1c(-c2ccccc2)cc(-c2cccs2)c([N+](=O)[O-])c1N,10
N#Cc1c(-c2ccco2)nc(SCC2CO2)nc1N1CCOCC1,16
CC1=NN(c2ccc(C)cc2)C(=O)C1/N=N/c1[nH]nc2nc3cc4ccccc4cc3cc12,14
COc1cc(C2CC(=NOC(=O)c3cc(OC)c(OC)c(OC)c3)CC(c3ccc(O)c(OC)c3)N2C)ccc1O,5
N#Cc1c(-c2c(-c3ccccc3)[nH]c3ccccc23)[nH]c(=S)[nH]c1=O,11
Cc1n(C)c(Br)c(Br)[n+]1CC(=O)c1ccccc1,9
FC(F)(F)c1cccc2c(Cl)c(-c3nnc(S)n3-c3ccccc3)cnc12,16
O=[N+]([O-])c1cccc(C2CC(c3ccc(F)cc3)=Cc3[nH]nc(O)c32)c1,0
Clc1ccc(/C=C/n2nnc(-c3ccccc3)n2)cc1,14
O=C(O)c1ccc(-n2c(/C=C/c3ccccc3)nc3sc4c(c3c2=O)CCCC4)cc1,14
O=C1O[C@@H](CO)CN1c1ccc(N2CCOCC2)c(F)c1,11
COc1ccc(C2CC(Nn3c(Cc4ccccc4Nc4ccccc4)nc4ccc(I)cc4c3=O)=NN2)cc1,19
CC1CC(C)CN(c2nc(Nc3ccc(C#N)c(C(F)(F)F)c3)nc(Oc3ccnc4ccccc34)n2)C1,24
CC1=NN(c2ccccc2Cl)C(=O)C1/N=N/c1[nH]nc2nc3cc4ccccc4cc3cc12,16
c1ccc(-c2csc(Nc3cc(-c4ccccc4)n(-c4nc(-c5ccccc5)cs4)n3)n2)cc1,21
Cc1ccc2[nH]c(-c3ccccc3)c(-c3nc(NN)nc(NN)c3C#N)c2c1,10
COc1ccccc1-n1c(S)nnc1-c1csc(NC(=S)Nc2ccccc2)n1,8
Cc1cccc(CSc2nnc(-c3ccccc3COc3cccc(C)c3)o2)c1,11
COc1ccc2nc(C)cc(-n3cc(CNC4CC4)nn3)c2c1,12
O=c1oc2ccc(F)cc2c2c1Nc1ccccc1N2,4
Oc1on[n+](-c2ccc(Cc3ccc(-[n+]4noc(O)c4CN4CCN(c5cccc(Cl)c5)CC4)cc3)cc2)c1CN1CCN(c2cccc(Cl)c2)CC1,17
CCSc1ccc(OCc2nnc3sc(-c4cccc(Cl)c4Cl)nn23)cc1,10
C=C(C)C(C)N(O)c1cccc(C)n1,10
O=C1O[C@@H](CO)CN1c1ccc(N2CCSCC2)c(F)c1,11
COc1cc(-c2nc3sc4c(c3c(=O)n2-c2co[nH]c2=O)CCCC4)cc(OC)c1OC,14
O=C(O)c1ccc(NC(CC(=O)c2cc3ccccc3oc2=O)c2ccc(Cl)cc2)cc1,13
CCOC(=O)c1sc(NC=O)nc1C,13
COc1cc(C2CC(=NOC(=O)c3ccccc3O)CC(c3ccc(O)c(OC)c3)N2C)ccc1O,4
O=C(/C=C/c1ccccc1)c1ccc[nH]1,7
O=c1cc(OCc2nc(-c3ccco3)n[nH]2)c2ccccc2o1,11
COc1cc(-c2nc(COc3cc(=O)oc4ccccc34)n[nH]2)cc(OC)c1OC,10
CCCCN(CCCC)CC(=O)Nn1c(S)nnc1-c1ccc(C)cc1,14.13
C=CCn1c(-c2ccc(-n3cncn3)cc2)nc2c(F)cc(F)cc21,22
CCOC(=O)CC(=O)c1cccc2sc(Br)nc12,22
O=c1/c(=C/c2c[nH]c3ccc(Br)cc23)sc2n1C(c1ccc(Cl)cc1)C1=C(N=2)c2ccccc2CC1,15
N#Cc1c(Cl)nc(SCC2COP(=O)(Cl)O2)nc1-c1ccccc1,17
O=C1C2C(NC3/C(=C/c4ccc(Cl)cc4)CCCC3C2c2ccc(Cl)cc2)NC2NNC([C@@H](O)[C@H](O)[C@H](O)CO)N12,19
COc1ccc(-[n+]2noc(O)c2Cn2c(-c3ccc(OC)c([N+](=O)[O-])c3)nc3ccccc32)cc1,16
CCOC(=O)C/C(C)=N\Nc1nc2ccccc2nc1Cc1ccccc1,12
CCOC(=O)C1C2NC(=N)C3CCCCC3C2NN1c1ccc(C)cc1,15
O=C1NC(c2ccc(Br)cc2)NC2C1CNN2c1ccc([N+](=O)[O-])cc1[N+](=O)[O-],10
COc1ccc2c(c1)CCC1=C2N=c2s/c(=C\c3c[nH]c4ccccc34)c(=O)n2C1c1ccc(F)cc1,21
O=[N+]([O-])c1ccc(-n2cc(/C(=N\O)c3ccc(C/C(=N\O)c4cn(-c5ccc([N+](=O)[O-])cc5)nn4)[nH]3)nn2)cc1,0
N=C1C(=S)N(c2ccc(Cl)cc2)C(=O)N1c1cccc2ccccc12,18
CN(C)c1ccc(/C=C/C(=O)N2C(=O)C(=O)NC3CCCCC32)cc1,31
Cc1ccc2oc(=O)cc(COc3cccc(O)c3)c2c1,14
Cc1c(C(N)=O)sc2nc(S(=O)(=O)Cc3ccccc3)n(-c3ccccc3)c(=O)c12,12
CC(=O)N(C(C)=O)c1nc(-c2nnc(S)n2-c2ccccc2)cs1,8
O=C1NC2CCCCC2N(CN2C(=O)c3ccccc3C2=O)C1=O,34
CCS(=O)(=O)c1nnc(NC(=O)c2ccnc3ccccc23)s1,20
Cn1c(=O)cc(Oc2nc(NCC(=O)O)nc(Nc3ccc(C#N)cc3)n2)c2ccccc21,8
OC(/C=C/c1ccc[nH]1)(c1ccccc1)C(O)(/C=C/c1ccc[nH]1)c1ccccc1,5
O=C(CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1)N/N=C/c1ccncc1,30
O=S(=O)(Cc1nnc(CS(=O)(=O)c2c[nH]cc2S(=O)(=O)c2ccccc2)s1)Nc1ccccc1,15
COC(=O)[C@H](Cc1ccccc1)NC(=O)c1cc(-c2nc3cc(C)c(C)cc3[nH]2)ccc1O,24
CC1=NN(c2cc(Cl)c(S(=O)(=O)O)cc2Cl)C(=O)C1/N=N/c1[nH]nc2nc3cc4ccccc4cc3cc12,15
Cc1cc(C)n(-c2[nH]c(=S)c(C#N)c3c2CCCC3)n1,0
CC1(C)O[C@H]2O[C@H](CNC3=C(Cl)C(=O)c4ccccc4C3=O)[C@H](O)[C@H]2O1,21
CC(=O)Nc1cccc(OCc2cc(=O)oc3ccc(Br)cc23)c1,22
CCOC(=O)N1CCN(Cn2nc(C34CC5CC(CC(C5)C3)C4)n(/N=C/c3ccc(O)cc3)c2=S)CC1,10
CC(=O)N1CCN(c2nc(Nc3ccc(C#N)nc3)nc(N3CCN(C(C)=O)CC3)n2)CC1,10
O=C(N/N=C/c1ccccc1O)c1ccc(-n2c(-c3ccccc3)nc3c(Br)cc(Br)cc3c2=O)cc1,11
O=S(=O)(/C=C/S(=O)(=O)c1ccccc1)Cc1nnc(CS(=O)(=O)Nc2ccccc2)s1,17
CC1=NC(=S)N(n2c(CCl)nc3ccccc3c2=O)C(=O)C1/N=N/c1cccc(C)c1O,23.5
Cc1ccc(-c2nn3c(-c4nc5ccccc5[nH]4)c(-c4ccc(Cl)cc4)nc3s2)cc1,6
CCOC(=O)c1cc2ccccc2[nH]1,4.85
Cc1cc(=O)oc2cc(OCCCCCCn3cc(CN4CCN(Cc5ccc6c(c5)OCO6)CC4)nn3)ccc12,14.9
Cc1ccc2nc(Sc3cnc(N)s3)n(-c3ccccc3)c(=O)c2c1,8
O/N=C/c1n(Cc2ccccc2)cc[n+]1-c1ccccc1,14.9
Cc1cccc(OCc2ccccc2-c2nnc(SCc3ccc(Cl)cc3Cl)o2)c1,16
CSc1c(C#N)c(N)nc2c(C#N)c(N3CCCCC3)nn12,7
CC(=O)c1ccc(N/N=C2\CCCc3ccccc3C2=O)cc1,0
CSc1nc(-c2ccccc2F)c(C#N)c(=O)n1C,11.84
CCCCCCCCCCCCCC1CC(=O)NCCCN(C)CCCCN(C)CCCN1,9
Cc1occc1-c1nnc2sc(-c3ccnc(Cl)c3)nn12,20.59
O=C(NCC(=O)N1c2ccccc2Sc2ccccc21)NN1C(=O)C(Cl)C1c1cccc(F)c1,11
C/C(=N\NC(=O)/C(C#N)=C\c1cn(-c2ccccc2)nc1-c1cccs1)c1[nH]c(-c2ccccc2)nc1C,4
CS(=O)(=O)c1ccc(OCc2nnc3sc(-c4cccc(Cl)c4Cl)nn23)cc1,16
CCOC(=O)C1C(c2ccc[nH]2)N(N=O)C(c2ccc[nH]2)C(C(=O)OCC)S1(=O)=O,12
COc1cc(-c2cc(-c3ccc(-n4ccnc4)cc3)nc(N)n2)ccc1OO,10
N#CSc1c(-c2ccc(Cl)cc2)nc2sc(Cc3noc4ccccc34)nn12,19
COc1ccc(C2ONC3=C2C(c2ccccc2)N(Cc2ccccc2)C2CCCCC32)cc1OC,4
Cc1occc1-c1nnc2sc(-c3ccnc4ccccc34)nn12,19.1
Cc1ccc(-c2c[nH]c(Nc3cc(-c4ccc(C)cc4)n(-c4nc(-c5ccc(C)cc5)cs4)n3)n2)cc1,10
Cc1ccc2[nH]c(-c3ccccc3)c(-c3[nH]c(=S)[nH]c(=O)c3C#N)c2c1,10
Cc1ccc(-c2cc(-c3ccc(Nc4cc(=O)oc5ccccc45)cc3)nc(N)c2C#N)cc1,22
O=C(O)CNC(=O)c1ccc(NC(=S)Nc2ccc(NC(=S)Nc3ccc(C(=O)NCC(=O)O)cc3)cc2)cc1,22
O=c1[nH]c2ccccc2nc1N/N=C1\CCCCC1Cl,0
c1ccc(-c2ccc(C3=NN(c4ccccc4)C(c4ccc(-c5ccccc5)cc4)C3)cc2)cc1,22
Cc1ccc(Cl)c(NCn2nc(-c3ccccc3COc3ccc(Cl)cc3)oc2=S)c1,10
O=C1CSC(c2cc3ccccc3nc2S)N1c1ccc(F)cc1,24
Fc1cccc(-c2nc3ccccc3c3oc(Nc4ccccc4)nc23)c1,22
Cc1nc(N)sc1Sc1nc2ccc(Cl)cc2c(=O)n1-c1ccc(Cl)cc1,8
Cc1c(-c2nnc(-c3ccccc3)o2)sc2ncnc(N3CCOCC3)c12,11
N=c1sc(-c2ccc(Cl)cc2)nn1CC(=O)N1c2ccccc2Sc2ccccc21,10
CCN1C(N2CCN(Cc3ccc([N+](=O)[O-])o3)CC2)=NS(=O)(=O)c2ccccc21,22
Cc1ccccc1OCc1ccccc1-c1nnc(-c2cccc3ncccc23)o1,10
Cc1ccc(C2SCCC(=O)N2CCCNc2ccnc3cc(Cl)ccc23)s1,23.73
Cn1cc(CCCNC(=O)CCc2cn(C)c3ccc(Cl)cc23)c2cc(Cl)ccc21,10
CCCCCCCCCCCCCCCC1CC(=O)NCCCN(C)CCCCNCCCN1C,9
Cc1ccc(-c2ccc[n+](CC(=O)c3ccc(O)c(O)c3)n2)cc1,16
CCOC(=O)c1cc(C(=O)c2ccc(C)cc2)n2ncccc12,18
COc1cc(/C=C/C(=O)C2=C(/C=C/c3ccc(O)c(OC)c3)NC(=S)NC2c2ccc(O)c(OC)c2)ccc1O,14
CCCCCNc1nc2c(-c3ccc(F)cc3)nc3ccccc3c2o1,10
CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NS(=O)(=O)c3ccc(/N=c4/sc(-c5ccc(Cl)cc5)cn4Cc4ccccc4)cc3)C2SC1,8
CCN1CCN(CC2SC(c3cccc(F)c3)N(c3ccc(Nc4nc(Oc5cc(=O)n(C)c6ccccc56)nc(N(C)C)n4)cc3)C2=O)CC1,20
Cc1ccc2c(c1)C(Cl)=C(Cn1cc(-c3ccccc3)nn1)CCO2,16
N#Cc1ccccc1C(/N=N/c1ccc(Cl)cc1)C(N)=O,15
Cc1cc(=O)oc2cc(OCc3cn(CC4=C(Cl)c5cc(Cl)ccc5OCC4)nn3)ccc12,18
COC(=O)CCCSc1nnc(-c2cccc(-c3cccc(Cl)c3)c2)o1,18
COc1ccc(N2CCN(CC#CCOC(=O)c3sc4ncnc(N5CCOCC5)c4c3C)CC2)cc1,14
O=C(c1cccnc1Nc1nc2cc([N+](=O)[O-])ccc2s1)N1CCN(CCO)CC1,7
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21,28
COc1cc(/C=C/C(=O)c2ccccc2)ccc1OCc1nnc(-c2ccc(C)cc2)o1,25
O=C(NCc1nc2ccccc2c(=O)n1Nc1nc(-c2ccccc2)nc2ccccc12)c1ccccc1,10
Cc1c(C(N)=O)sc2nc(S(C)(=O)=O)n(-c3ccccc3)c(=O)c12,12
Cc1nc(N)sc1Sc1nc2ccc(Cl)cc2c(=O)n1-c1ccc(Oc2ccccc2)cc1,8
CCOC(=O)C1C(=O)C=C(c2ccc(OC)c(OC)c2)CC1c1ccc(OC)cc1,0
O=C(Nc1cccc(Cl)c1)c1cn(CCO)c2c(cc(O)c3ncccc32)c1=O,4
O=C(c1ccc(-n2c(-c3ccccc3)nc3ccccc3c2=O)cc1)N1NC(S)SC1c1cccc([N+](=O)[O-])c1,10
COc1ccc(C2CC(=NOC(=O)c3ccc(OC)cc3OC)CC(c3ccc(OC)cc3)N2C)cc1,6
N#Cc1ccc(Nc2nc(N3CCOCC3)nc(N3CCOCC3)n2)cn1,10
c1ccc(-c2coc(Nc3cc(-c4ccccc4)n(-c4nc(-c5ccccc5)cs4)n3)n2)cc1,6
O=C(c1cccnc1Nc1nc2ccccc2s1)N1CCN(CCO)CC1,9
O=C1Nc2ccccc2/C1=N/Nc1nc2ccccc2[nH]c1=O,17
Cc1cc(=O)oc2cc(OCc3cn(CCN4C(=O)c5ccccc5C4=O)nn3)ccc12,13
Cc1cc(/N=C2\C(=O)N(Cc3ccccc3)c3ccc(OC(F)(F)F)cc32)ccc1N1C(=O)c2ccc(Cl)cc2C1=O,10
Cc1cc(=O)oc2cc(Oc3nc(Nc4ccc(N5C(=O)CSC5c5ccccc5Br)cc4)nc(N(C)C)n3)ccc12,20
Cc1cccc(OCc2ccccc2-c2nc(CN3CCN(C(c4ccccc4)c4ccccc4)CC3)cs2)c1,20
CN(C)/C=C(\C#N)C(=O)Nc1scc(-c2ccccc2)c1C#N,10.8
O=C(CCc1c[nH]c2ccc(Cl)cc12)NCCCc1c[nH]c2ccc(OC(F)(F)F)cc12,16
OCn1nnn(-c2ccccc2)c1=S,23
Cc1cc(=O)oc2cc(OCCCCCCn3cc(CN4CCN(C)CC4)nn3)ccc12,13.9
Oc1on[n+](-c2ccc(Cc3ccc(-[n+]4noc(O)c4CN4CCCCC4)cc3)cc2)c1CN1CCCCC1,20
Cc1cc(SCc2nnc(-c3ccccc3)n2N)nc(SCc2nnc(-c3ccccc3)n2N)n1,23
COc1ccccc1-n1cc(Cn2c(-c3cccc(F)c3)nc3ccccc32)nn1,24
Cc1cccc(OCc2ccccc2-c2nn(CNc3ccc(Cl)cc3C(=O)C(F)(F)F)c(=S)o2)c1,10
CCOC(=O)C1=C(C)NC(=S)NC1c1ccc(OC/C=C\COc2ccc(C3NC(=S)NC(C)=C3C(=O)OCC)cc2OC)c(OC)c1,15
Nc1oncc1C(=O)Nc1nc2ccccc2s1,19
CCOC(=O)c1nc(N)sc1Sc1nc2cc(OC)c(OC)cc2c(=O)n1-c1ccccc1,8
COc1ccc2c(c1)CCC1=C2N=c2s/c(=C\c3c[nH]c4ccc(OC)cc34)c(=O)n2C1c1ccc(F)cc1,8
CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O,38
N#Cc1c(-c2ccc([N+](=O)[O-])cc2)nc(=S)[nH]c1N1CCOCC1,16
Cc1ccc2[nH]c(-c3ccccc3)c(C3C=C(c4ccc(Cl)cc4)Oc4nc[nH]c(=O)c43)c2c1,4
COc1ccc(Cc2nnc3sc(-c4ccnc(Cl)c4)nn23)cc1OC,19.39
CC(C)CSc1nnc(-c2ccncc2)n1-c1ccccc1,30
CC1=NN(c2cc(Cl)ccc2Cl)C(=O)C1/N=N/c1[nH]nc2nc3cc4ccccc4cc3cc12,18
COc1cc(-c2nc3sc4c(c3c(=O)n2-c2nc3ccccc3s2)CCCC4)cc(OC)c1OC,15
CC1/C(=N/OC(=O)Oc2ccccc2)CC(c2ccccc2)N(C)C1c1ccccc1,12
Cc1ccc2[nH]c(-c3ccccc3)c(C3C=C(c4ccc(Cl)cc4)OC(N)=C3C#N)c2c1,6
C=CCCCCCCCCc1nnc(Nc2ccccc2)s1,17.2
O=[N+]([O-])c1ccc(NC2OCCc3ccccc32)cc1,4
CCCCCC/C=C\[N+]([O-])=N\[C@@H](COC)[C@H](C)O,0
COc1cc(/C=C/C(=O)N2CCNCC2)cc2c1OCO2,13
CCOc1ccc2nc(NC(=O)CSc3nnc(Cn4cnc5ccccc54)o3)sc2c1,18
O=C(C[n+]1ccccn1)c1ccc(F)cc1,20
CN(C)c1ccc(-c2nc(NN)n(C)c(=O)c2C#N)cc1,8.83
CCC(NC(C)C(O)c1ccccc1)c1ccccc1,18
O=C(O)CNC(=O)c1ccc(NC(=S)Nc2c3ccccc3nc3ccccc23)cc1,15
Cc1cccc(OCc2ccccc2-c2nn(CN3CCOCC3)c(=S)o2)c1,11
COc1ccccc1C(=O)CC(Sc1ccccc1)c1ccco1,15
O=C1c2ccccc2C(=O)N1OCCN1N=C2C(SC3=NC(c4ccccc4)(c4ccccc4)C(=O)N32)C1c1ccc(F)cc1,11
Fc1cccc(-c2nc3ccccc3c3oc(NCCc4ccccc4)nc23)c1,10
Cc1nn(-c2ccccc2)c(C)c1/C=C(\Br)C(=O)O,20
Brc1ccc2c(c1)Sc1cccnc1N2C/C=C/CN1c2ccc(Br)cc2Sc2cccnc21,10
OC(/C=C/c1cccs1)(c1ccccc1)C(O)(/C=C/c1cccs1)c1ccccc1,5
Sc1nnc(CSc2nnc(-c3ccccc3)n2-c2ccccc2)n1-c1ccccc1,16
CC1=N/C(=N/N=C(\C)c2[nH]c(-c3ccccc3)nc2C)S/C1=N\Nc1ccc(Cl)cc1,4
COc1cc(/C=C/C(=O)C2=C(/C=C/c3ccc(O)c(OC)c3)NC(=S)NC2c2ccc(O)cc2)ccc1O,18
COc1ccc(OC)c(/C=N/N=c2\scc(C3=CC(=O)C=CC3=O)n2-c2ccccc2)c1,14
CCOC(=O)c1ccc(N/N=C(\C(=O)c2ccc(Cl)cc2)c2nc(C)cc(=O)[nH]2)cc1,0
Cc1nc(NC(=O)Nc2ccccc2)sc1C(=O)NN,13
Cc1ccc(NS(=O)(=O)Cc2nnc(CS(=O)(=O)C3CNN=C3S(=O)(=O)c3ccc(C)cc3)s2)cc1,13
CCC(CC)=NNc1nc2ccccc2[nH]c1=O,0
COc1ccc(C2CC(c3ccc(Nc4cc(=O)oc5ccccc45)cc3)=NN2C(C)=O)cc1,18
CC(=O)n1nc(N2CCCCC2)c(C#N)c1N,6
FC(F)(F)c1cc(N/N=C/c2cccnc2)c2cccc(C(F)(F)F)c2n1,25
Clc1ccc(C2ONC3=C2C(c2ccccc2)N(Cc2ccccc2)C2CCCCC32)cc1,5
N#Cc1ccc(Nc2nc(Nc3ccc(F)cc3)nc(Nc3ccc(F)cc3)n2)cn1,12
CS(=O)(=O)c1nnc(-c2cc(-c3ccccc3)nc3ccccc23)o1,15
COc1ccc(/C=N/N=c2\scc(C3=CC(=O)C=CC3=O)n2-c2ccc(Cl)cc2)cc1O,14
COc1ccc(Br)c(-c2nnc3sc(-c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)nn23)c1,11
O=C1N/C(=N\c2ccc([N+](=O)[O-])cc2)S/C1=C\c1cccc([N+](=O)[O-])c1,12
Clc1ccc(OCc2ccccc2-c2nc(CN3CCN(C(c4ccccc4)c4ccc(Cl)cc4)CC3)cs2)cc1,26
COc1ccc(-c2nn3c(COc4ccc(SC)cc4)nnc3s2)cc1,16
CCN(CC)C(O)COc1c(Br)c(Br)c(Br)c2c1OC(C)(C)C2,22
Cc1cccc(N2C(=O)CSC2c2cc3ccccc3nc2Cl)c1,16
Fc1nc(NC2OCCc3ccccc32)sc1F,4
O=C(Nc1ccc(F)cc1)Nc1c(-c2ccc(F)cc2)nc2ccccc2c1O,17
Cc1occc1-c1nnc2n1NC(c1cccn1C)S2,13.18
COc1ccc2c(c1)CCC1=C2N=c2s/c(=C\c3c[nH]c4ccc(Br)cc34)c(=O)n2C1c1ccc(F)cc1,22
N#Cc1c(-c2ccco2)nc(SCC2CO2)[nH]c1=O,18
O=C1NNC2C3C4CCCCC4NC(c4ccccc4)C3C(c3ccccc3)C(c3ccccc3)N12,12
COc1ccc(N2CCN(c3nc(Oc4cccc5cccnc45)nc(Sc4nnc(-c5cc6ccccc6oc5=O)o4)n3)CC2)cc1,23
COc1ccc(Cl)c(-c2nnc3sc(-c4cc(O)nc(O)c4)nn23)c1,13.28
CCn1cc(C(=O)NNC(N)=S)c(=O)c2ccc(C)nc21,26
Cc1cc(C)nc(SCc2csc(-c3cc(Cl)cc(Cl)c3Cl)n2)n1,16
CN(C)c1ccc(/C=C/C(=O)/C(CNc2ccc(F)cc2)=C(O)/C=C/c2ccc(N(C)C)cc2)cc1,12
C#CCn1c(-c2ccc(-n3cncn3)cc2)nc2c(F)cc(F)cc21,23
FC(F)(F)c1cccc2c(NC3CC3)c(-c3nnc(S)n3Cc3ccccc3)cnc12,16
CC(=O)N1N=C(c2ccc(Nc3cc(=O)oc4ccccc34)cc2)CC1c1ccccc1O,16
C[C@H](NC(=O)[C@@H]1CCCN1C(=O)c1cc(-c2nc3cc([N+](=O)[O-])ccc3[nH]2)ccc1O)C(=O)O,28
Oc1ccccc1/C=N\n1c(SCCSc2nnc(-c3cccnc3)n2/N=C\c2ccccc2O)nnc1-c1cccnc1,0
CC(=O)Nc1ccc(NC(=O)CSc2nnc(Cn3cnc4ccccc43)o2)cc1,19
O=C(N[C@H]1C=C[C@@H](O)CC1)OC[C@H]1CN(c2ccc(N3CCSCC3)c(F)c2)C(=O)O1,10
CN(C)c1ccc(/C=N/c2ccc(-n3c(Cc4ccccc4Nc4c(Cl)cccc4Cl)nc4ccc(Br)cc4c3=O)cc2)cc1,0
Cc1ccc(OCc2ccccc2-c2nc(CN3CCN(C(c4ccccc4)c4ccccc4)CC3)cs2)cc1,18
Cc1ccc(C(=O)N2C(=O)S/C(=C\c3ccc(S(=O)(=O)Nc4nc(-c5ccccc5)cs4)cc3)C2=O)cc1,22
